shirt_number,name,current_team,current_market_value,country,from_date,to_date,old_team,new_team,market_value,transfer_fee,current_league
5,Chris Mepham,AFC Bournemouth,€6.00m ,Wales,"Jul 1, 2017","Jan 22, 2019",Brentford,Bournemouth,8000000.0,13600000.0,Premier League
5,Chris Mepham,AFC Bournemouth,€6.00m ,Wales,"Jul 1, 2016","Jul 1, 2017",Brentford B,Brentford,,,Premier League
5,Chris Mepham,AFC Bournemouth,€6.00m ,Wales,"Jul 1, 2014","Jul 1, 2016",Brentford U18,Brentford B,,,Premier League
5,Chris Mepham,AFC Bournemouth,€6.00m ,Wales,"Jul 1, 2012","Jul 1, 2014",Brentford Yth.,Brentford U18,,,Premier League
5,Chris Mepham,AFC Bournemouth,€6.00m ,Wales,,"Jul 1, 2012",Chelsea Youth,Brentford Yth.,,0.0,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,"Jul 23, 2014",,Spurs,,,,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,"Jul 1, 2012","Jul 23, 2014",Swansea,Spurs,5500000.0,12650000.0,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,"Jul 1, 2011","Jul 1, 2012",Swansea U21,Swansea,,,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,"Jul 1, 2009","Jul 1, 2011",Swansea U18,Swansea U21,,,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,"Jul 1, 2004","Jul 1, 2009",Swansea Yth.,Swansea U18,,,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,"Jul 1, 2001","Jul 1, 2004",Viborg FF Youth,Swansea Yth.,,0.0,Premier League
4,Ben Davies,Tottenham Hotspur,€20.00m ,Wales,,"Jul 1, 2001",Swansea Yth.,Viborg FF Youth,,0.0,Premier League
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Aug 31, 2021",,Burnley,,,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Jan 3, 2018","Aug 31, 2021",Swansea,Burnley,4500000.0,2900000.0,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Jul 14, 2017","Jan 3, 2018",Middlesbrough,Swansea,250000.0,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Jul 1, 2017","Jul 14, 2017",Swansea,Middlesbrough,250000.0,,Championship
14,Connor Roberts,Burnley FC,€6.00m ,Wales,"Dec 15, 2016","Jul 1, 2017",Swansea U21,Swansea,250000.0,,Championship
